loc,blank_lines,comment_lines,avg_line_length,max_nesting_depth,num_keys,file_size_bytes,token_count,num_commits,num_authors,file_age_days,last_modified_days,edit_frequency,is_recently_active,stability_score,churn_total,churn_avg,loc_growth_rate,churn_volatility,num_resources,num_variables,num_dependencies,num_modules,dependency_ratio,has_hardcoded_secret,has_version_pinning,uses_latest_tag,num_anti_patterns,has_error_handling,has_idempotency_check,has_privilege_escalation,template_complexity,num_conditionals,num_loops,repo,tool,filepath,is_defect
33,7,1,30.125,4,14,1245,93,9,2,2762,83,0.09775524981897177,0,2114,29.700000000000003,3.3000000000000003,0.011947863866763215,1.6500000000000001,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,resources/mod_status.rb,1
26,6,1,26.78125,4,9,889,65,8,2,2762,83,0.08689355539464157,0,2002,20.8,2.6,0.00941346850108617,1.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,resources/mod_userdir.rb,1
35,10,2,27.177777777777777,4,8,1268,123,6,3,2064,83,0.0872093023255814,0,902,21.0,3.5,0.01695736434108527,1.75,2,0,1,0,0.5,0,0,0,0,0,1,0,0,1,0,sous-chefs/apache2,chef,resources/mod_wsgi.rb,1
59,13,3,32.111111111111114,4,15,2384,231,20,4,2762,83,0.2172338884866039,0,1057,118.0,5.9,0.021361332367849383,2.95,2,0,0,0,0.0,0,0,0,0,0,1,0,0,4,0,sous-chefs/apache2,chef,resources/module.rb,1
30,8,1,27.657894736842106,5,4,1089,96,2,2,1140,83,0.05263157894736842,0,1057,6.0,3.0,0.02631578947368421,1.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,sous-chefs/apache2,chef,resources/service.rb,1
22,5,1,25.37037037037037,4,2,712,60,12,2,2762,83,0.13034033309196236,0,1057,26.400000000000002,2.2,0.007965242577842143,1.1,2,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,sous-chefs/apache2,chef,resources/site.rb,1
76,18,0,29.638297872340427,4,0,2880,244,1,1,2248,2248,0.013345195729537365,0,0,7.6000000000000005,7.6000000000000005,0.033807829181494664,3.8000000000000003,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/apache_libexec_dir_spec.rb,1
54,14,0,23.441176470588236,4,0,1662,163,1,1,2762,2762,0.010861694424330196,0,0,5.4,5.4,0.01955104996379435,2.7,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/cache_dir_spec.rb,1
55,14,0,26.536231884057973,4,0,1900,165,3,1,2762,2345,0.03258508327299059,0,416,16.5,5.5,0.01991310644460536,2.75,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/cache_root_spec.rb,1
54,14,0,23.514705882352942,4,0,1667,163,1,1,2762,2762,0.010861694424330196,0,0,5.4,5.4,0.01955104996379435,2.7,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/default_apache_group_spec.rb,1
54,14,0,23.441176470588236,4,0,1662,163,1,1,2762,2762,0.010861694424330196,0,0,5.4,5.4,0.01955104996379435,2.7,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/default_apache_user_spec.rb,1
54,14,0,24.514705882352942,4,0,1735,163,1,1,2762,2762,0.010861694424330196,0,0,5.4,5.4,0.01955104996379435,2.7,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/default_cgibin_dir_spec.rb,0
54,14,0,24.397058823529413,4,0,1727,163,1,1,2762,2762,0.010861694424330196,0,0,5.4,5.4,0.01955104996379435,2.7,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/default_docroot_dir_spec.rb,0
48,13,0,42.52459016393443,3,1,2655,262,4,3,2762,2092,0.04344677769732078,0,470,19.200000000000003,4.800000000000001,0.017378711078928313,2.4000000000000004,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/default_modules_spec.rb,1
54,14,0,23.779411764705884,4,0,1685,163,1,1,2762,2762,0.010861694424330196,0,0,5.4,5.4,0.01955104996379435,2.7,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/default_run_dir_spec.rb,0
54,14,0,24.970588235294116,4,0,1766,163,1,1,2762,2762,0.010861694424330196,0,0,5.4,5.4,0.01955104996379435,2.7,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/default_types_config_spec.rb,1
46,12,0,18.086206896551722,4,0,1107,110,4,2,2762,1140,0.04344677769732078,0,842,18.400000000000002,4.6000000000000005,0.0166545981173063,2.3000000000000003,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/devel_package_spec.rb,1
206,50,0,25.75,4,0,6848,657,9,2,2870,2827,0.0940766550522648,0,17,185.4,20.6,0.07177700348432056,10.3,63,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/helpers_spec.rb,1
54,14,0,24.0,4,0,1700,163,1,1,2827,2827,0.010611956137247965,0,0,5.4,5.4,0.01910152104704634,2.7,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/icon_dir_helpers_spec.rb,0
71,18,0,20.46067415730337,3,0,1910,184,2,1,2828,2827,0.021216407355021217,0,1,14.200000000000001,7.1000000000000005,0.025106082036775106,3.5500000000000003,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/lib_dir_spec.rb,0
54,14,0,22.970588235294116,4,0,1630,163,1,1,2762,2762,0.010861694424330196,0,0,5.4,5.4,0.01955104996379435,2.7,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/lock_dir_spec.rb,1
34,8,0,19.952380952380953,2,0,880,99,1,1,2762,2762,0.010861694424330196,0,0,3.4000000000000004,3.4000000000000004,0.012309920347574221,1.7000000000000002,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/log_dir_spec.rb,1
67,16,0,19.686746987951807,2,0,1717,196,1,1,2762,2762,0.010861694424330196,0,0,6.7,6.7,0.024257784214337438,3.35,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/log_spec.rb,1
81,16,0,34.58762886597938,3,0,3452,281,4,2,1919,83,0.06253256904637831,0,995,32.4,8.1,0.042209484106305366,4.05,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/mod_auth_cas_spec.rb,1
79,13,0,33.68478260869565,3,0,3191,258,1,1,145,145,0.20689655172413796,0,0,7.9,7.9,0.5448275862068965,3.95,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/mod_php_spec.rb,1
71,14,0,31.941176470588236,3,0,2800,226,5,2,2064,83,0.07267441860465117,0,923,35.5,7.1,0.03439922480620155,3.55,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/mod_wsgi_spec.rb,1
41,10,0,17.54901960784314,2,0,946,108,2,1,2762,145,0.02172338884866039,0,2616,8.200000000000001,4.1000000000000005,0.014844315713251267,2.0500000000000003,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/mpm_support_spec.rb,1
87,22,0,20.89908256880734,4,0,2387,261,7,3,2827,2181,0.07428369296073577,0,399,60.900000000000006,8.700000000000001,0.0307746727980191,4.3500000000000005,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/package_helpers_spec.rb,1
31,8,0,25.41025641025641,3,0,1030,74,2,1,2762,2762,0.02172338884866039,0,0,6.2,3.1,0.011223750905141203,1.55,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/pagespeed_url_spec.rb,0
60,15,0,24.16,4,0,1887,182,2,2,2665,2091,0.0225140712945591,0,573,12.0,6.0,0.0225140712945591,3.0,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/pass_phrase_dialog_spec.rb,1
34,8,0,21.69047619047619,2,0,953,99,1,1,2762,2762,0.010861694424330196,0,0,3.4000000000000004,3.4000000000000004,0.012309920347574221,1.7000000000000002,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/libraries/pid_file_spec.rb,1
40,11,1,29.980392156862745,4,0,1580,113,6,1,2762,83,0.06517016654598118,0,1775,24.0,4.0,0.01448225923244026,2.0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/conf_spec.rb,1
24,5,1,27.586206896551722,4,0,829,70,3,2,2084,83,0.04318618042226487,0,2001,7.2,2.4,0.011516314779270634,1.2,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/config_spec.rb,1
22,6,1,26.607142857142858,4,0,773,63,5,1,2747,83,0.05460502366217692,0,1775,11.0,2.2,0.008008736803785948,1.1,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/default_site_spec.rb,1
95,12,1,29.05607476635514,5,35,3216,246,12,3,2762,83,0.13034033309196236,0,1659,114.0,9.5,0.03439536567704562,4.75,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/install_spec.rb,1
51,9,1,25.783333333333335,6,9,1607,110,10,2,2762,83,0.10861694424330195,0,1775,51.0,5.1,0.018464880521361332,2.55,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,sous-chefs/apache2,chef,spec/resources/mod_auth_cas_spec.rb,1
79,21,1,21.32,4,4,2232,184,11,4,2169,83,0.1521438450899032,0,1184,86.9,7.9,0.03642231443061319,3.95,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/mod_php_spec.rb,1
320,65,3,28.05974025974026,6,0,11188,713,22,1,2762,83,0.2389572773352643,0,1775,704.0,32.0,0.11585807385952208,16.0,57,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/mod_spec.rb,1
15,5,1,18.9,3,0,398,33,2,1,2665,83,0.0225140712945591,0,2581,3.0,1.5,0.005628517823639775,0.75,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/mod_ssl_spec.rb,1
76,20,1,21.541666666666668,4,4,2164,179,3,2,2064,83,0.0436046511627907,0,1775,22.8,7.6000000000000005,0.03682170542635659,3.8000000000000003,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/mod_wsgi_spec.rb,1
48,14,1,26.693548387096776,5,5,1717,132,6,2,2762,83,0.06517016654598118,0,1775,28.8,4.8,0.017378711078928313,2.4,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/module_spec.rb,1
74,19,1,17.591397849462364,4,0,1729,178,1,1,83,83,0.3614457831325301,0,0,7.4,7.4,0.891566265060241,3.7,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/service_spec.rb,1
27,8,1,21.685714285714287,4,0,794,61,1,1,83,83,0.3614457831325301,0,0,2.7,2.7,0.3253012048192771,1.35,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/resources/site_spec.rb,1
9,3,1,21.416666666666668,1,0,269,25,5,3,3501,83,0.04284490145672665,0,2744,4.5,0.9,0.002570694087403599,0.45,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,spec/spec_helper.rb,1
11,1,2,27.25,0,0,339,28,8,7,2762,675,0.08689355539464157,0,1152,8.8,1.1,0.0039826212889210715,0.55,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/cookbooks/test/metadata.rb,1
14,3,0,18.647058823529413,2,0,334,30,5,2,1919,83,0.0781657113079729,0,1057,7.0,1.4,0.007295466388744137,0.7,3,0,2,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/auth_cas.rb,1
52,10,0,21.177419354838708,2,7,1375,127,6,3,2665,83,0.0675422138836773,0,1057,31.200000000000003,5.2,0.01951219512195122,2.6,8,0,6,0,0.75,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/basic_site.rb,1
24,5,0,18.862068965517242,2,2,576,53,4,4,2025,1140,0.05925925925925926,0,718,9.600000000000001,2.4000000000000004,0.011851851851851851,1.2000000000000002,5,0,4,0,0.8,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/custom_template.rb,1
15,4,0,18.263157894736842,1,0,366,34,8,2,2762,1140,0.08689355539464157,0,945,12.0,1.5,0.005430847212165098,0.75,4,0,3,0,0.75,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/default.rb,1
25,4,0,21.275862068965516,2,2,646,57,3,3,1794,1140,0.05016722408026756,0,601,7.5,2.5,0.013935340022296544,1.25,4,0,3,0,0.75,0,0,0,0,0,0,0,0,2,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/install_override.rb,1
67,13,2,21.0125,2,5,1761,170,10,3,2762,83,0.10861694424330195,0,1057,67.0,6.7,0.024257784214337438,3.35,8,0,7,0,0.875,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/mod_ssl.rb,1
12,3,0,17.533333333333335,1,0,278,27,5,3,2285,83,0.06564551422319474,0,1057,6.0,1.2,0.00525164113785558,0.6,3,0,2,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/module_template.rb,1
44,6,0,22.8,3,1,1190,95,14,5,2169,83,0.19363762102351315,0,718,61.6,4.4,0.02028584601198709,2.2,10,0,8,0,0.8,0,0,0,0,0,0,0,0,2,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/php.rb,1
25,6,25,19.870967741935484,0,0,647,79,4,2,2102,950,0.05708848715509039,0,945,10.0,2.5,0.011893434823977164,1.25,0,0,5,1,5.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/pkg_name.rb,1
8,2,0,17.6,1,0,186,18,4,4,2575,1140,0.04660194174757282,0,718,3.2,0.8,0.0031067961165048546,0.4,2,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/ports.rb,1
44,11,1,19.8,2,5,1144,105,5,3,2064,83,0.07267441860465117,0,1057,22.0,4.4,0.02131782945736434,2.2,7,0,6,0,0.8571428571428571,0,0,0,0,0,0,0,0,1,0,sous-chefs/apache2,chef,test/cookbooks/test/recipes/wsgi.rb,1
27,6,0,21.78787878787879,8,0,752,79,4,3,2665,950,0.0450281425891182,0,845,10.8,2.7,0.010131332082551596,1.35,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/integration/basic_site/controls/default.rb,1
105,6,0,30.45945945945946,3,0,3492,411,4,4,2025,950,0.05925925925925926,0,635,42.0,10.5,0.05185185185185185,5.25,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/integration/custom_template/controls/default_spec.rb,1
91,7,1,26.836734693877553,17,0,2728,297,20,5,3257,909,0.184218606079214,0,855,182.0,9.1,0.027939821922014125,4.55,3,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,sous-chefs/apache2,chef,test/integration/default/controls/default_spec.rb,1
37,6,0,28.41860465116279,17,0,1265,109,5,5,1794,950,0.08361204013377926,0,444,18.5,3.7,0.020624303232998884,1.85,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/integration/install_override/controls/default_spec.rb,1
19,3,0,20.181818181818183,2,0,466,59,5,4,1919,675,0.0781657113079729,0,444,9.5,1.9,0.009900990099009901,0.95,2,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/integration/mod_auth_cas/controls/default.rb,1
23,4,0,19.962962962962962,2,0,566,74,4,3,2064,950,0.05813953488372093,0,478,9.200000000000001,2.3000000000000003,0.011143410852713179,1.1500000000000001,2,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/integration/mod_wsgi/controls/default.rb,1
21,3,0,27.541666666666668,3,0,685,68,2,2,2285,950,0.0262582056892779,0,1335,4.2,2.1,0.009190371991247264,1.05,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/integration/module_template/controls/default.rb,1
63,6,0,27.884057971014492,4,0,1993,216,1,1,675,675,0.044444444444444446,0,0,6.300000000000001,6.300000000000001,0.09333333333333334,3.1500000000000004,2,0,0,0,0.0,0,1,0,0,0,0,0,0,2,0,sous-chefs/apache2,chef,test/integration/php/controls/default.rb,1
31,7,0,18.57894736842105,2,0,744,101,2,2,2102,950,0.028544243577545196,0,1152,6.2,3.1,0.014747859181731684,1.55,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/integration/pkg_name/controls/default_spec.rb,1
10,2,0,20.333333333333332,2,0,256,32,4,3,2575,950,0.04660194174757282,0,1490,4.0,1.0,0.003883495145631068,0.5,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/integration/ports/controls/default.rb,1
11,2,0,22.384615384615383,2,0,304,38,3,2,2665,950,0.03377110694183865,0,868,3.3000000000000003,1.1,0.004127579737335835,0.55,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/apache2,chef,test/integration/ssl/controls/default.rb,1
92,17,0,23.376146788990827,7,0,2657,166,35,8,3463,517,0.30320531331215705,0,634,322.0,9.2,0.026566560785446145,4.6,0,13,0,0,0.0,0,1,0,0,0,0,0,0,2,0,sous-chefs/nginx,chef,libraries/helpers.rb,1
63,15,7,31.935897435897434,6,0,2569,218,7,1,2021,1023,0.10390895596239487,0,875,44.1,6.3,0.031172686788718457,3.15,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7,0,sous-chefs/nginx,chef,libraries/resource.rb,1
9,0,0,20.555555555555557,4,0,194,21,2,1,1928,1855,0.03112033195020747,0,73,1.8,0.9,0.00466804979253112,0.45,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,libraries/template.rb,0
20,1,0,25.285714285714285,0,0,552,45,146,10,3597,235,1.2176814011676396,0,156,292.0,2.0,0.005560189046427579,1.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,metadata.rb,1
180,44,16,31.723214285714285,13,79,7330,722,18,6,2564,132,0.21060842433697347,0,1246,324.0,18.0,0.07020280811232449,9.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,2,2,sous-chefs/nginx,chef,resources/config.rb,1
129,22,16,29.211920529801326,5,17,4562,464,43,11,2564,268,0.5031201248049922,0,883,554.7,12.9,0.05031201248049922,6.45,6,5,2,0,0.3333333333333333,0,1,0,0,0,1,0,0,5,0,sous-chefs/nginx,chef,resources/install.rb,1
62,9,16,40.183098591549296,14,12,2924,259,7,2,2021,268,0.10390895596239487,0,1589,43.400000000000006,6.200000000000001,0.030677882236516577,3.1000000000000005,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3,1,sous-chefs/nginx,chef,resources/service.rb,1
106,34,16,24.65714285714286,5,22,3592,365,37,11,3506,1378,0.3166001140901312,0,479,392.20000000000005,10.600000000000001,0.030233884768967486,5.300000000000001,2,0,0,0,0.0,0,0,0,0,0,1,0,0,6,0,sous-chefs/nginx,chef,resources/site.rb,1
12,4,1,33.0,1,1,544,62,10,4,3597,1900,0.08340283569641367,0,904,12.0,1.2,0.003336113427856547,0.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,spec/spec_helper.rb,1
49,6,6,18.727272727272727,2,0,1085,91,15,5,2564,517,0.17550702028081122,0,634,73.5,4.9,0.019110764430577222,2.45,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,spec/support/install.rb,1
219,82,0,27.47840531561462,4,0,8572,745,23,6,2564,517,0.26911076443057724,0,634,503.70000000000005,21.900000000000002,0.08541341653666147,10.950000000000001,44,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,spec/unit/libraries/helpers_spec.rb,1
71,11,0,29.829268292682926,5,17,2528,165,10,6,2564,132,0.11700468018720749,0,860,71.0,7.1,0.02769110764430577,3.55,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,spec/unit/resources/config_spec.rb,1
128,41,0,28.911242603550296,6,0,5055,399,25,8,2564,517,0.2925117004680187,0,634,320.0,12.8,0.0499219968798752,6.4,22,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,spec/unit/resources/install_spec.rb,1
20,4,0,25.041666666666668,4,0,625,59,2,2,1900,517,0.031578947368421054,0,1382,4.0,2.0,0.010526315789473684,1.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,spec/unit/resources/service_spec.rb,1
39,10,0,23.979591836734695,4,0,1224,97,5,3,2564,2021,0.05850234009360374,0,516,19.5,3.9,0.015210608424336974,1.95,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,spec/unit/resources/site_spec.rb,0
6,1,0,22.571428571428573,0,0,165,12,4,2,3583,2659,0.03349148758024002,0,526,2.4000000000000004,0.6000000000000001,0.0016745743790120011,0.30000000000000004,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/cookbooks/test/metadata.rb,0
3,2,0,14.6,0,0,78,6,2,2,2564,516,0.0234009360374415,0,2048,0.6000000000000001,0.30000000000000004,0.001170046801872075,0.15000000000000002,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/cookbooks/test/recipes/distro.rb,0
5,2,0,14.571428571428571,1,0,109,10,4,3,2128,516,0.05639097744360902,0,1505,2.0,0.5,0.002349624060150376,0.25,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/cookbooks/test/recipes/distro_nginx-full.rb,0
4,1,0,14.8,1,0,79,8,5,4,3467,516,0.04326507066628209,0,1505,2.0,0.4,0.0011537352177675222,0.2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/cookbooks/test/recipes/epel.rb,0
13,1,0,23.642857142857142,2,0,345,29,3,2,2048,2021,0.0439453125,0,26,3.9000000000000004,1.3,0.00634765625,0.65,1,0,1,2,1.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/cookbooks/test/recipes/invalid-conf.rb,0
5,2,0,13.285714285714286,1,0,100,10,3,3,2564,516,0.035101404056162244,0,1505,1.5,0.5,0.0019500780031201249,0.25,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/cookbooks/test/recipes/repo.rb,0
66,9,2,21.226666666666667,6,0,1667,163,8,2,2143,433,0.11199253383107792,0,1421,52.800000000000004,6.6000000000000005,0.03079794680354643,3.3000000000000003,6,0,3,0,0.5,0,0,0,0,0,1,0,0,0,0,sous-chefs/nginx,chef,test/cookbooks/test/recipes/test_site.rb,1
94,13,0,31.476635514018692,10,0,3475,398,2,2,516,433,0.11627906976744186,0,83,18.8,9.4,0.1821705426356589,4.7,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,sous-chefs/nginx,chef,test/integration/default/controls/config_spec.rb,1
10,1,0,23.272727272727273,2,0,267,38,1,1,516,516,0.05813953488372093,0,0,1.0,1.0,0.01937984496124031,0.5,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/integration/default/controls/service_spec.rb,0
14,2,0,22.875,7,0,382,42,1,1,516,516,0.05813953488372093,0,0,1.4000000000000001,1.4000000000000001,0.027131782945736434,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/integration/default_install/controls/instal_spec.rb,0
11,2,0,20.46153846153846,2,0,279,35,3,3,2564,516,0.035101404056162244,0,1505,3.3000000000000003,1.1,0.004290171606864275,0.55,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/integration/epel/controls/epel_spec.rb,0
38,2,0,29.65,8,0,1226,122,3,3,2564,516,0.035101404056162244,0,1505,11.4,3.8000000000000003,0.014820592823712949,1.9000000000000001,1,0,0,0,0.0,0,1,0,0,0,0,0,0,2,0,sous-chefs/nginx,chef,test/integration/repo/controls/repo_spec.rb,0
8,1,0,27.11111111111111,2,0,253,32,1,1,516,516,0.05813953488372093,0,0,0.8,0.8,0.015503875968992248,0.4,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/nginx,chef,test/integration/repo_install/controls/install_spec.rb,0
53,5,27,29.67241379310345,5,0,1779,227,4,3,1273,579,0.09426551453260017,0,431,21.200000000000003,5.300000000000001,0.041633935585231735,2.6500000000000004,0,0,0,0,0.0,0,0,0,0,1,0,0,0,2,0,sous-chefs/postgresql,chef,libraries/_utils.rb,1
256,86,16,30.114035087719298,7,7,10641,791,11,7,1273,235,0.25923016496465046,0,431,281.6,25.6,0.20109976433621368,12.8,0,0,0,0,0.0,0,1,0,0,1,0,0,0,31,1,sous-chefs/postgresql,chef,libraries/access.rb,1
53,9,27,28.56451612903226,4,0,1833,222,1,1,1273,1273,0.023566378633150042,0,0,5.300000000000001,5.300000000000001,0.041633935585231735,2.6500000000000004,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,sous-chefs/postgresql,chef,libraries/config.rb,1
180,30,25,37.319047619047616,16,16,8047,597,63,13,2979,174,0.6344410876132931,0,677,1134.0,18.0,0.06042296072507553,9.0,0,8,0,0,0.0,1,1,0,0,0,0,0,0,12,0,sous-chefs/postgresql,chef,libraries/helpers.rb,1
171,57,16,27.92543859649123,14,4,6595,481,4,2,1273,235,0.09426551453260017,0,442,68.4,17.1,0.13432835820895522,8.55,0,0,0,0,0.0,0,0,0,0,1,0,0,0,20,1,sous-chefs/postgresql,chef,libraries/ident.rb,1
33,2,16,26.82857142857143,3,0,974,129,1,1,1273,1273,0.023566378633150042,0,0,3.3000000000000003,3.3000000000000003,0.025923016496465043,1.6500000000000001,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,sous-chefs/postgresql,chef,libraries/sql.rb,1
181,37,23,35.31651376146789,16,9,7917,573,11,7,1273,174,0.25923016496465046,0,393,199.10000000000002,18.1,0.14218381775333858,9.05,0,7,0,0,0.0,0,1,0,0,0,0,0,0,17,0,sous-chefs/postgresql,chef,libraries/sql/_connection.rb,1
